Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
2007416,17-May-21,Minnesota,Minneapolis,N 35th Ave and Penn Ave N,1,1,N/A
2006594,17-May-21,Alabama,Maylene,308 Goldilocks Ln,1,0,N/A
2011809,17-May-21,Florida,Brooker,1307 NW 223rd Ln,1,0,N/A
2007135,17-May-21,New York,Brooklyn,688 Remsen Ave,1,1,N/A
2006294,16-May-21,Arizona,Tempe,S Rural Rd and E Baseline Rd,1,0,N/A
2006304,16-May-21,Michigan,Edwardsburg,69000 block of Maple St,1,0,N/A
2005169,15-May-21,Pennsylvania,Archbald,600 Block of Salem Rd,1,1,N/A
2004922,14-May-21,Ohio,Columbus,2300 block of Sunbury Rd,1,0,N/A
2010265,14-May-21,Texas,Waco,1700 Dallas Cir,1,0,N/A
2003588,13-May-21,Missouri,Union,700 block of Star Circle,1,0,N/A
1999805,8-May-21,Illinois,Hazel Crest,17600 block of Arlington Ln,1,0,N/A
1999088,8-May-21,Wisconsin,Milwaukee,3214 W Michigan St,1,0,N/A
1997489,7-May-21,Florida,Pensacola,4101 W Navy Blvd,1,0,N/A
1998108,7-May-21,Florida,Clewiston,940 W Sugarland Hwy,1,1,N/A
1996148,4-May-21,Pennsylvania,East Stroudsburg,2000 block of Vista Cir,1,0,N/A
1994331,3-May-21,Illinois,East Saint Louis (Cahokia),1300 block of Saint Stephens Dr,1,0,N/A
1993916,2-May-21,Texas,Houston,10010 Antoine Dr,1,0,N/A
1993824,2-May-21,West Virginia,Beckley,500 block of Terrill St,1,0,N/A
1996618,2-May-21,Kansas,Wichita,800 block of S Terrace Dr,1,0,N/A
1994086,2-May-21,California,Keyes,Martha Ave and 7th St,1,0,N/A
1991688,30-Apr-21,Alabama,Hazel Green,Butter and Egg Rd,1,0,N/A
1988688,27-Apr-21,Virginia,Richmond,4000 Midlothian Turnpike,2,3,N/A
1987755,26-Apr-21,Texas,Grand Prairie,2300 block of May Ln,1,0,N/A
1989036,26-Apr-21,Alaska,Nightmute,N/A,1,0,N/A
1989066,26-Apr-21,Tennessee,Memphis,5001 Airways Blvd,1,0,N/A
1987653,25-Apr-21,Texas,Dallas,4300 block of Duncanville Rd,1,0,N/A
1986575,25-Apr-21,Arizona,Phoenix,4270 W Thomas Rd,1,0,N/A
2045922,25-Apr-21,New Mexico,Ruidoso,901 Mechem Dr,1,0,N/A
1987006,25-Apr-21,Florida,Fort Myers,3513 Fowler St,1,1,N/A
1987107,25-Apr-21,Washington,Federal Way,27900 block of Pacific Hwy S,1,0,N/A
1986906,24-Apr-21,North Dakota,Cando,N/A,1,0,N/A
1985267,23-Apr-21,Missouri,Kansas City,2900 block of Lockridge Ave,1,0,N/A
1984099,21-Apr-21,Arizona,Phoenix,19th Ave and Peoria Ave,1,1,N/A
1983532,21-Apr-21,Texas,Houston,12800 block of Flagstaff Ln,1,0,N/A
1984361,21-Apr-21,Tennessee,Nashville,3800 Clarksville Pike,1,0,N/A
1984097,20-Apr-21,Texas,Fort Worth,6200 block of Salem Trl,1,0,N/A
1983157,19-Apr-21,Alabama,Huntsville,N/A,1,0,N/A
1982106,19-Apr-21,Arizona,Tucson,4400 block of S 4th Ave,1,0,N/A
1981570,18-Apr-21,Nevada,Henderson,130 Par Excellence Dr,1,1,N/A
1981295,18-Apr-21,Texas,Fort Worth,1645 Lake Shore Dr,1,0,N/A
1980492,17-Apr-21,Ohio,Columbus,5001 Chatterton Rd,1,5,N/A
1977316,14-Apr-21,Georgia,Norcross,3400 block of Holcomb Bridge Rd,1,0,N/A
1975927,12-Apr-21,Tennessee,Nashville,25th Ave N and Dowlan St,1,3,N/A
1974999,11-Apr-21,Texas,Dallas,2827 S Buckner Blvd,1,0,N/A
1975373,11-Apr-21,Florida,Jacksonville,4000 Block of Jeb Stuart Ln,1,0,N/A
1974431,11-Apr-21,Connecticut,Meriden,W Main St,1,0,N/A
1974075,10-Apr-21,Massachusetts,Boston,19 Olney St,1,0,N/A
1973985,10-Apr-21,Connecticut,Hartford,182 Nelson St,1,0,N/A
1974161,10-Apr-21,Texas,Houston,6200 W Tidwell Rd,1,0,N/A
1972954,9-Apr-21,Texas,Houston,3130 Crestdale Dr,1,0,N/A
1973294,8-Apr-21,Oklahoma,Oklahoma City,600 block of SE 22nd St,1,0,N/A
1972569,8-Apr-21,Oklahoma,Oklahoma City,NE 29th St and N Martin Luther King Ave,1,0,N/A
1972352,8-Apr-21,Virginia,Richmond,2394 Afton Ave,1,0,N/A
1971583,7-Apr-21,Arkansas,Blytheville,Walls St and Denny St,1,1,N/A
1973320,7-Apr-21,Michigan,Mount Pleasant,7183 Bellevue Dr,1,0,N/A
1971171,7-Apr-21,Louisiana,Baker,4400 block of Breckenridge Dr,1,0,N/A
1972434,7-Apr-21,Kentucky,Hopkinsville,Prosperity Ln,1,0,N/A
1973662,7-Apr-21,Texas,Dallas,1810 High Hill Blvd,1,0,N/A
1970336,5-Apr-21,Arizona,Fort Mohave,Cavalry Rd and Dunlap Rd,1,0,N/A
1970179,5-Apr-21,Michigan,Monroe,6123 Greenwycke Ln,1,0,N/A
1967934,3-Apr-21,California,Lancaster,44654 18th St W,1,0,N/A
1969109,3-Apr-21,Vermont,Rutland,253 S Main St,1,0,N/A
1967912,2-Apr-21,Texas,Edcouch,22000 block of Mile 5 1/2 Rd  W,1,0,N/A
1965972,31-Mar-21,Kansas,Kansas City,6400 block of Farrow Ave,1,0,N/A
1996775,31-Mar-21,Florida,Englewood,Euler Ave,1,0,N/A
1966989,31-Mar-21,North Carolina,Greenville,1100 block of Van Dyke St,1,0,N/A
1966371,30-Mar-21,Georgia,Mount Zion,Bowdon Junction Rd,1,0,N/A
1966235,30-Mar-21,Virginia,Smithfield,1201 Church St,1,0,N/A
1966375,30-Mar-21,Illinois,Oswego,800 block of Columbus Dr,1,0,N/A
1964480,29-Mar-21,Texas,San Antonio,8000 Oakdell Way,1,0,N/A
1963712,27-Mar-21,Pennsylvania,Wilkes Barre,72 Lloyds Ln,1,0,N/A
1963070,26-Mar-21,Virginia,Petersburg,1400 block of Talley Ave,1,0,N/A
1962905,26-Mar-21,Virginia,Virginia Beach,300 block of 19th St,1,0,N/A
1964419,26-Mar-21,Virginia,Halifax,Clays Mill School Rd,1,0,N/A
1962699,26-Mar-21,Pennsylvania,Monroeville,120 Cambridge Square Dr,1,0,N/A
1962820,26-Mar-21,Ohio,Columbiana,300 block of Quincy Ave,1,0,N/A
1960348,23-Mar-21,Florida,Tallahassee,2849 Apalachee Pkwy,1,1,N/A
1959615,22-Mar-21,Nevada,Las Vegas,2650 Las Vegas Blvd S,1,0,N/A
1959738,22-Mar-21,Missouri,Elk Creek,Nagle Dr,1,0,N/A
1958476,21-Mar-21,Minnesota,Moorhead,400 block of Sunrise Cir,1,0,N/A
1957906,20-Mar-21,Wisconsin,Milwaukee,5900 block of N 76th St,1,0,N/A
1957701,20-Mar-21,Louisiana,Shreveport,4911 Monkhouse Dr,1,1,N/A
1958776,17-Mar-21,New York,Kingston,358 Broadway,1,0,N/A
1955301,17-Mar-21,Georgia,Columbus,2300 block of Avalon Dr,1,0,N/A
1955409,17-Mar-21,Tennessee,Antioch,3000 block of Rock Creek Dr,1,0,N/A
1954467,16-Mar-21,Virginia,Richmond,3700 block of Angela Dr,1,0,N/A
1952746,13-Mar-21,Texas,Waco,937 S 11th St,1,1,N/A
1951655,12-Mar-21,New York,Corona (Queens),Broadway and 48th St,1,0,N/A
1951793,12-Mar-21,Minnesota,Gaylord,27497 451st Ave,1,0,N/A
1953474,12-Mar-21,New York,Newburgh,N/A,1,0,N/A
1948712,8-Mar-21,Texas,Dallas,10325 Lake June Rd,1,0,N/A
1949918,8-Mar-21,Oregon,Bonanza,Bongo Ln,1,0,N/A
1947184,7-Mar-21,Tennessee,Cleveland,1585 Spring Place Rd SE,1,0,N/A
1947365,7-Mar-21,Oklahoma,Broken Arrow,S Garnett Rd and E 121st St S,1,0,N/A
2372738,7-Mar-21,Florida,Lake Worth,Lake Ave and S E St,1,0,N/A
1946173,6-Mar-21,Ohio,Nelsonville,Walnut St,1,0,N/A
1946228,6-Mar-21,Iowa,Des Moines,2300 block of Martin Luther King Junior Pkwy,1,0,N/A
1947107,6-Mar-21,Texas,Bellaire,4439 Bissonnet St,1,0,N/A
1946948,6-Mar-21,Michigan,Lansing,600 block of N Fairview Ave,1,0,N/A
1947131,6-Mar-21,New Mexico,Los Lunas,W Brazaro and Carmel Rd,1,0,N/A
1947126,5-Mar-21,Texas,Mckinney,1900 block of Grassmere Ln,1,0,N/A
1944102,3-Mar-21,Mississippi,Greenwood,Nelson St and Wilczinski St,1,0,N/A
1946200,2-Mar-21,Indiana,New Albany,Wayne St,1,0,N/A
1942461,1-Mar-21,Ohio,Toledo,1500 block of Nevada St,2,0,N/A
1942559,1-Mar-21,Illinois,Chicago,100 block of W 127th St,1,1,N/A
1944255,1-Mar-21,New Mexico,Taos,Salazar Rd,1,0,N/A
1942345,28-Feb-21,Ohio,Warren,3178 Starlite St,1,0,N/A
1941245,27-Feb-21,Michigan,Saint Johns,500 block of E State St,1,0,N/A
1944084,27-Feb-21,Mississippi,Waveland,301 Herlihy St,1,0,N/A
1940665,27-Feb-21,Washington,Othello,300 block of Hamlet St,1,0,N/A
1943056,26-Feb-21,Texas,El Paso,1925 Detroit Ave,1,0,N/A
1939861,26-Feb-21,Kansas,Hays,2000 block of 200th Ave,1,0,N/A
1936985,23-Feb-21,Tennessee,Grand Junction,Pearl Rd,1,0,N/A
1936994,22-Feb-21,Washington,Lakewood,8600 block of Steilacoom Blvd SW,1,0,N/A
1939110,21-Feb-21,New Mexico,Roswell,50 block of B St,1,0,N/A
1945065,21-Feb-21,South Carolina,Greer,N/A,1,0,N/A
1937262,21-Feb-21,Colorado,Lafayette,400 block of W Oak St,1,0,N/A
1937559,20-Feb-21,Missouri,Fayette,106 College St,1,0,N/A
1936034,20-Feb-21,Georgia,Calhoun,136 W Belmont Dr,1,0,N/A
1935061,20-Feb-21,Louisiana,Baton Rouge,12529 Coursey Blvd,1,0,N/A
1931260,17-Feb-21,Missouri,Kansas City,1900 block of W Pennway Ter,2,1,N/A
1931897,17-Feb-21,Tennessee,Clarksville,3400 block of Pembroke Rd,1,0,N/A
1931297,16-Feb-21,Illinois,Chicago,829 W 31st St,1,0,N/A
1931422,16-Feb-21,California,Los Angeles,13100 block of San Pedro St,1,0,N/A
1930390,15-Feb-21,North Carolina,Cornelius,19301 Meridian St,1,1,N/A
1929314,15-Feb-21,Maryland,Baltimore,4400 block of Moravia Ave,1,0,N/A
1950259,14-Feb-21,Michigan,Lansing,3435 W St Joseph St,1,0,N/A
1928908,14-Feb-21,Pennsylvania,Harrisburg (Swatara),2900 block of Sycamore St,1,0,N/A
1929156,14-Feb-21,Georgia,Macon,204 Chambers Cove Dr,1,0,N/A
1928984,14-Feb-21,Arizona,Phoenix,7611 W Thomas Rd,1,2,N/A
1928896,13-Feb-21,Alabama,Tuskegee,508 Pleasant Springs Dr,1,0,N/A
1926842,10-Feb-21,Georgia,Columbus,1270 Carmel Dr,1,0,N/A
1927921,10-Feb-21,Kentucky,Latonia (Taylor Mill),Knollwood Dr,1,0,N/A
1925681,10-Feb-21,Tennessee,Nashville,800 block of Claiborne St,1,0,N/A
1924171,8-Feb-21,Idaho,Idaho Falls,Tendoy Dr and Syringa Dr,1,0,N/A
1926689,7-Feb-21,Tennessee,Memphis,S Danny Thomas Blvd and Mississippi Blvd,1,1,N/A
1923411,7-Feb-21,Michigan,Pontiac,300 block of N Perry St,1,0,N/A
1923715,6-Feb-21,North Carolina,Elon,Altamahaw Church St,1,0,N/A
1923224,6-Feb-21,North Carolina,Hollister,Bobolink Trl,1,0,N/A
1920869,4-Feb-21,Massachusetts,Boston,1 Avenue de Lafayette,1,0,N/A
1920755,3-Feb-21,Pennsylvania,Kingston (Edwardsville),Tobin Ln and Francis St,1,0,N/A
1920639,3-Feb-21,Louisiana,Shreveport,700 block of Bernice Cir,1,0,N/A
1919003,2-Feb-21,Michigan,Metamora,3660 S Lapeer Rd,1,0,N/A
1918965,2-Feb-21,Georgia,Concord,44 4th St,1,0,N/A
1921789,2-Feb-21,Florida,Opa Locka,NW 132nd St and NW 28th Ave,1,0,N/A
1918452,1-Feb-21,West Virginia,Lester,Burma Ln,1,0,N/A
1917342,31-Jan-21,North Carolina,Greensboro,1000 block of Fir Place,1,0,N/A
1915391,29-Jan-21,Georgia,Macon,2336 Ballard Dr,1,0,N/A
1915359,29-Jan-21,Mississippi,Ellisville,400 block of New Hope Road,1,0,N/A
1914174,27-Jan-21,Tennessee,Knoxville,Shelbourne Rd and Washington Pike,1,0,N/A
1913552,27-Jan-21,Tennessee,Memphis,136 E McKellar Ave,1,0,N/A
1913701,27-Jan-21,Ohio,Cincinnati,200 block of N Cooper Ave,1,0,N/A
1914345,26-Jan-21,Florida,Jacksonville,7200 block of E Ken Knight Dr,1,0,N/A
1912954,26-Jan-21,Texas,Houston,2219 Laurel Creek Dr,1,0,N/A
1911305,25-Jan-21,California,Davis,44643 CR 29,1,0,N/A
1911944,25-Jan-21,North Carolina,Engelhard,N/A,1,0,N/A
1914127,23-Jan-21,Texas,Blum,1300 block of TX-174,1,0,N/A
1908867,22-Jan-21,Michigan,Owosso,1400 block of Cleveland St,1,0,N/A
1908181,21-Jan-21,Kentucky,Louisville,600 block of S 41st St,1,0,N/A
1908542,21-Jan-21,California,Oakland,107th Ave and Apricot St,1,3,N/A
1910200,21-Jan-21,Montana,Billings,Southview Dr,1,0,N/A
1907472,20-Jan-21,Pennsylvania,Lock Haven,Youngs Ave,1,0,N/A
1906654,20-Jan-21,Michigan,Detroit,2420 block of Sturtevant St,1,0,N/A
1907357,20-Jan-21,Pennsylvania,Philadelphia,2300 block of N Bouvier St,1,0,N/A
1906675,19-Jan-21,Florida,Jacksonville,Wedgefield Blvd,1,0,N/A
1906265,18-Jan-21,Nevada,Las Vegas,4600 block of E Charleston Blvd,1,0,N/A
1905851,18-Jan-21,Texas,Houston,4840 Jarmese St,1,0,N/A
1905448,18-Jan-21,Louisiana,New Orleans,3000 block of Bienville St,2,1,N/A
1907273,17-Jan-21,Illinois,Chicago,1200 block of S Kedvale Ave,1,0,N/A
1907866,16-Jan-21,Texas,Tyler,1300 block of E Front St,1,0,N/A
1903678,16-Jan-21,Louisiana,Saint Rose,300 block of Mockingbird Ln,1,0,N/A
2152704,16-Jan-21,Texas,Houston,12007 Soft Pines Dr,1,0,N/A
1903561,15-Jan-21,Minnesota,Willmar,1000 block of 4th St SW,1,0,N/A
1900966,13-Jan-21,South Carolina,Greer,1029 S Buncombe Rd,2,1,N/A
1901670,12-Jan-21,California,Santa Paula,600 block of N 12th St,1,0,N/A
1899185,10-Jan-21,Indiana,Columbus,9200 E State Rd 58,1,0,N/A
1900089,9-Jan-21,Texas,Dayton,2800 block of FM 1960,1,0,N/A
1897844,8-Jan-21,Florida,Anthony,1676 NE 97th St Rd,1,0,N/A
1896249,6-Jan-21,Mississippi,Pascagoula,3300 block of Argentina St,1,0,N/A
1896224,6-Jan-21,Pennsylvania,Pittsburgh,1300 block of Franklin Ave,1,0,N/A
1895241,4-Jan-21,Tennessee,Memphis,2240 Howell Ave,1,0,N/A
1896655,4-Jan-21,Oklahoma,Idabel,100 NW Jamaica Ave,1,0,N/A
1894934,3-Jan-21,Missouri,Sedalia,125 E Boonville St,1,0,N/A
1896235,3-Jan-21,Pennsylvania,Norristown,1400 block of Markley St,1,0,N/A
1893327,3-Jan-21,Texas,Houston,2900 Travis St,1,4,N/A
1892646,2-Jan-21,South Carolina,Myrtle Beach,9547 US-17 BUS,1,2,N/A
1892901,2-Jan-21,Oregon,Portland,13424 NE Sandy Blvd,1,0,N/A
1894799,2-Jan-21,Idaho,Kuna,28000 block of S Pleasant Valley Rd,1,0,N/A
1891520,1-Jan-21,Illinois,Chicago,8700 block of S Buffalo Ave,1,1,N/A
1892128,1-Jan-21,Texas,Arlington,1600 block of Connally Terr,1,0,N/A
1892088,1-Jan-21,Texas,Arlington,700 block of Washington Dr,1,0,N/A
1892390,29-Dec-20,Texas,San Antonio,7700 block of Oakdell Dr,1,0,N/A
1888338,28-Dec-20,Nevada,Whitney,Stephanie St and E Hacienda Ave,1,0,N/A
1889239,28-Dec-20,Minnesota,Cloquet,3609 Giiniw Rd,1,0,N/A
1888046,27-Dec-20,Maryland,Churchville,2800 block of Churchville Rd,1,0,N/A
1887263,26-Dec-20,Texas,San Antonio,6000 block of Jackies Farm,1,0,N/A
1886751,25-Dec-20,Texas,Denton,1100 block of Ave B,1,0,N/A
1886652,25-Dec-20,Maryland,Indian Head,Mattingly Ave,1,0,N/A
1886385,24-Dec-20,Florida,Lehigh Acres,5300 block of Butte St,1,0,N/A
1886077,24-Dec-20,South Carolina,Florence,4000 block of W Palmetto St,1,0,N/A
1898385,24-Dec-20,Ohio,Brookpark (Brook Park),Paulding Blvd,1,0,N/A
1885378,23-Dec-20,Minnesota,Saint Paul,850 Rice St,1,0,N/A
1884589,23-Dec-20,Texas,San Antonio,200 block of Remolino St,1,1,N/A
1885920,23-Dec-20,New York,Utica,1400 block of Howard Ave,1,1,N/A
1883991,22-Dec-20,Texas,Houston,131 Wellington St,1,0,N/A
1884951,22-Dec-20,Texas,Lubbock,500 block of N Flint Ave,1,0,N/A
1884497,22-Dec-20,Louisiana,Alexandria,3900 block of Clinton St,1,0,N/A
1883818,21-Dec-20,Georgia,Atlanta,3440 Peachtree Rd,1,0,N/A
1883735,21-Dec-20,Minnesota,Saint Paul,300 block of Larpenteur Ave W,1,0,N/A
1883624,21-Dec-20,Florida,Fort Walton Beach,8 Memorial Pkwy SW,1,0,N/A
1885277,20-Dec-20,Alabama,Friendship,N/A,1,0,N/A
1881623,19-Dec-20,Arkansas,Little Rock,5200 block of Peach Leaf Cove,1,0,N/A
1888011,19-Dec-20,Texas,Rowlett,N/A,1,0,N/A
1880857,18-Dec-20,Missouri,Springfield,2300 block of N Pierce Ave,1,0,N/A
1879819,17-Dec-20,Ohio,Hamilton,208 Cereal Ave,1,0,N/A
1879827,16-Dec-20,Nevada,Las Vegas,1300 block of S Arlington St,1,0,N/A
1878745,15-Dec-20,Indiana,Fairmount,1500 block of N Main St,1,0,N/A
1879707,15-Dec-20,Idaho,Castleford,N/A,1,0,N/A
1878951,15-Dec-20,Maryland,Edgewood,1400 block of Hanson Rd,1,0,N/A
1878564,15-Dec-20,Michigan,Canton,41000 block of Old Michigan Ave,1,0,N/A
1880345,15-Dec-20,California,Fontana,Mango Ave and Foothill Blvd,1,0,N/A
1927638,14-Dec-20,Georgia,Atlanta (Sandy Springs),5500 Block of Roswell Rd,1,0,N/A
1877224,14-Dec-20,Florida,Cocoa,1671 Owosso St,1,0,N/A
1879816,14-Dec-20,Virginia,Wytheville,492 Griffith Knob,1,0,N/A
1876776,13-Dec-20,Kentucky,Louisville,6900 block of Brooklawn Dr,1,0,N/A
1877605,13-Dec-20,California,Tollhouse,28000 block of Burrough Valley Rd,1,0,N/A
1874575,10-Dec-20,Arkansas,Little Rock,33 Falcon Ct,1,0,N/A
1873125,8-Dec-20,New Jersey,Sussex (Wantage),Havens Rd,1,0,N/A
1873062,7-Dec-20,Virginia,Chesterfield,21000 block of Orange Hill Ave,1,0,N/A
1871781,6-Dec-20,Arizona,Mesa,N Sossaman Rd and E McDowell Rd,1,0,N/A
1871120,6-Dec-20,Florida,West Palm Beach,2513 Beach Ct,1,0,N/A
1871765,6-Dec-20,Virginia,Petersburg,21000 block of Orange Hill Ave,1,0,N/A
1887873,6-Dec-20,Mississippi,Yazoo City,Strickland Rd,1,0,N/A
1873782,6-Dec-20,Indiana,Jeffersonville,Seminole Dr,1,0,N/A
1870260,5-Dec-20,Pennsylvania,Mc Kees Rocks (Mckees Rocks),1107 Island Ave,1,1,N/A
1869917,4-Dec-20,California,Bell Gardens,6600 block of Foster Bridge Blvd,1,0,N/A
1870009,4-Dec-20,California,Long Beach,Magnolia Ave and Anaheim St,1,1,N/A
1869968,4-Dec-20,Alabama,Jackson,2455 College Ave,1,0,N/A
1869439,4-Dec-20,Georgia,Lithonia,1800 block of Madras Ct,1,0,N/A
1873773,4-Dec-20,Mississippi,Waynesboro,N/A,1,0,N/A
1873821,2-Dec-20,Ohio,Delaware,2000 block of Pollock Rd,1,0,N/A
1868677,2-Dec-20,North Carolina,Wilmington,708 Varsity Dr,1,0,N/A
1868782,2-Dec-20,Texas,Houston,15100 block of Richmond Ave,1,0,N/A
1868020,2-Dec-20,Ohio,Reynoldsburg,7325 Brooke Blvd,1,0,N/A
1867011,1-Dec-20,Pennsylvania,Cambridge Springs,24800 Mackey Hill Rd,1,0,N/A
1866539,30-Nov-20,Missouri,Saint Louis (Olivette),I-170 and Olive Blvd,1,0,N/A
1897353,29-Nov-20,Nevada,Las Vegas,6253 Mythic Atlantis Ave,1,0,N/A
1864679,29-Nov-20,Florida,West Palm Beach,440 Palm Beach Lakes Blvd,1,0,N/A
1864562,28-Nov-20,Oklahoma,Oklahoma City,1101 NW 10th St,1,0,N/A
1866176,28-Nov-20,Montana,Corvallis,Hamilton Heights Rd,1,0,N/A
1867234,28-Nov-20,Wisconsin,Sheboygan,4500 block of S 18th St,1,0,N/A
1864491,28-Nov-20,Maryland,Oxon Hill,531 Wilson Bridge Dr,1,0,N/A
1866891,26-Nov-20,Texas,Lufkin,N/A,1,0,N/A
1864068,26-Nov-20,Michigan,Ypsilanti,2960 International Dr,2,0,N/A
1861606,25-Nov-20,Tennessee,Powell,7801 Camberley Dr,1,0,N/A
1867458,25-Nov-20,Georgia,Washington,100 block of Riverside Dr,1,0,N/A
1866327,25-Nov-20,Minnesota,Puposky,29000 block of Irvine Ave,1,0,N/A
1861379,24-Nov-20,Texas,Forney,2100 block of Juniper Dr,1,1,N/A
1862872,23-Nov-20,Wyoming,Riverton,Tundra Dr,1,0,N/A
1860299,23-Nov-20,Arizona,Phoenix,83rd Ave and W Indian School Rd,1,0,N/A
1861270,23-Nov-20,Arkansas,Hartford,Cedar Creek Rd,1,1,N/A
1860127,22-Nov-20,Wisconsin,Washington Island,N/A,1,0,N/A
1857634,21-Nov-20,Mississippi,Gulfport,Henderson Ave and 3rd St,1,0,N/A
1857576,21-Nov-20,Indiana,Indianapolis,10 S West St,1,0,N/A
1857658,21-Nov-20,Florida,Daytona Beach,816 Dr Mary McLeod Bethune Blvd,1,0,N/A
1901799,20-Nov-20,Pennsylvania,Norristown,502 W Lafayette St,1,0,N/A
1997672,20-Nov-20,Michigan,Barry (county),N/A,1,0,N/A
1860314,20-Nov-20,Mississippi,El Dorado,E Barnes St,1,0,N/A
1857382,19-Nov-20,New York,Rochester,36 Clairmount St,1,0,N/A
1855833,18-Nov-20,Nevada,Elko,N/A,1,0,N/A
1855978,18-Nov-20,Texas,Texarkana,600 block of Warren Thomas Rd,1,0,N/A
1854625,17-Nov-20,Oklahoma,Luther,18900 block of NE 178th St,1,0,N/A
1853472,16-Nov-20,New York,Staten Island,225 Park Hill Ave,1,0,N/A
1852533,15-Nov-20,Florida,Saint Petersburg,16th St S,1,1,N/A
1851904,14-Nov-20,South Carolina,North Charleston,2155 Morris Baker Blvd,1,0,N/A
1854447,14-Nov-20,Michigan,Manton,N 27 Rd,1,0,N/A
1852997,14-Nov-20,Texas,Arlington,6300 block of Brownlee Dr,1,0,N/A
1852963,13-Nov-20,Minnesota,Saint Cloud,800 block of 10th Ave N,1,0,N/A
1851421,13-Nov-20,Texas,San Antonio,1100 Callaghan Rd,1,0,N/A
1851320,11-Nov-20,Nebraska,Lincoln,700 block of Lakeside Dr,1,0,N/A
1851996,11-Nov-20,Mississippi,Aberdeen,307 Hardy St,1,0,N/A
1850685,11-Nov-20,North Carolina,Candor,N/A,1,0,N/A
1849722,10-Nov-20,Virginia,Springfield,6868 Springfield Blvd,1,0,N/A
1848173,9-Nov-20,Missouri,Blue Springs,814 N Hwy 7,1,0,N/A
1849742,9-Nov-20,Colorado,Grand (county),N/A,1,0,N/A
1846835,8-Nov-20,California,Pasadena,1750 N Altadena Dr,1,0,N/A
1846749,8-Nov-20,Texas,Austin,1781 Spyglass Dr,1,0,N/A
1846012,7-Nov-20,New York,Penfield,1570 Penfield Rd,1,0,N/A
1846163,6-Nov-20,Utah,Midvale,7020 S 700 W,1,1,N/A
1845637,6-Nov-20,Georgia,Atlanta,2485 Gresham Rd,1,0,N/A
1845477,6-Nov-20,Louisiana,New Orleans,8622 Belfast St,2,2,N/A
1846147,6-Nov-20,Kansas,Ashland,300 block of Highland Ave,1,0,N/A
1845659,5-Nov-20,South Carolina,Columbia,N/A,1,0,N/A
1844709,4-Nov-20,Oklahoma,Tulsa,700 block of N Sheridan Rd,1,0,N/A
1844027,4-Nov-20,Florida,Fort Lauderdale (Dania Beach),3325 Griffin Rd,1,0,N/A
1844038,4-Nov-20,Florida,Port Salerno,SE Bollard Ave,1,0,N/A
1842790,3-Nov-20,Virginia,Petersburg,3700 block of Totty St,1,0,N/A
1842777,3-Nov-20,Michigan,Jackson,1300 block of E North St,1,0,N/A
1842725,2-Nov-20,Florida,Palm Beach Gardens,4500 Block of Artesa Way S,1,0,N/A
1838938,30-Oct-20,Texas,Corpus Christi,5400 block of S Alameda St,1,0,N/A
1838373,30-Oct-20,North Carolina,Concord,1080 Ramsgate Dr SW,1,0,N/A
1839242,30-Oct-20,Michigan,Detroit,15800 block of Kentucky Ave,1,0,N/A
1838884,29-Oct-20,Florida,Palm Beach Gardens (Riviera Beach),3700 N Ocean Dr,1,0,N/A
1837937,28-Oct-20,Georgia,Atlanta (Sandy Springs),5500 block of Roswell Rd,1,0,N/A
1837582,28-Oct-20,Kansas,Kansas City,1700 block of Short Ave,1,0,N/A
1837698,28-Oct-20,Florida,Jacksonville,4900 block of Mansion Rd,2,2,N/A
1840610,25-Oct-20,Texas,Fort Worth,8000 block of N Beach St,1,0,N/A
1835068,25-Oct-20,Nebraska,Valparaiso,NW 98th St and W Davey Rd,1,0,N/A
1834122,25-Oct-20,Kentucky,Louisville,2000 block of W Main St,1,0,N/A
1835483,25-Oct-20,Texas,Fort Worth,Western Center Blvd,1,0,N/A
1834097,24-Oct-20,Texas,Porter,23000 block of Owens Rd,1,0,N/A
1834445,24-Oct-20,Kentucky,Owensboro,2200 block of E 19th St,1,0,N/A
1889292,24-Oct-20,Michigan,Burton,1400 block of Packard Ave,1,0,N/A
1834041,24-Oct-20,Pennsylvania,Perkasie,3900 block of Old Ridge Rd,1,0,N/A
1833659,24-Oct-20,Nevada,North Las Vegas,3300 block of Park Town St,1,0,N/A
1833668,24-Oct-20,New York,Brooklyn,51 Eldert St,1,0,N/A
1833374,23-Oct-20,Texas,Dallas,3015 E Ledbetter Dr,1,1,N/A
1832062,22-Oct-20,Indiana,East Chicago,4522 Magoun Ave,1,0,N/A
1831662,22-Oct-20,California,Merced,26th St and Hawthorne Ave,1,0,N/A
1841970,22-Oct-20,Florida,Hialeah,N/A,1,0,N/A
1830752,21-Oct-20,Kentucky,Lexington,509 W Fifth St,1,0,N/A
1829032,19-Oct-20,Pennsylvania,Chester,9th St and Central Ave,1,0,N/A
1828109,19-Oct-20,Georgia,Atlanta,12 Atlanta Ave SW,1,0,N/A
1828457,18-Oct-20,Kentucky,Hopkinsville,McKinney Road,1,0,N/A
1829098,18-Oct-20,Florida,Saint Petersburg (Gulfport),5632 25th Ave S,1,0,N/A
1827753,18-Oct-20,New York,Brooklyn,Fourth Ave and Pacific St,1,0,N/A
1827783,17-Oct-20,Florida,Lake Worth,S F St and 6th Ave S,1,0,N/A
1825036,15-Oct-20,Illinois,Rockford,800 block of N Court St,1,0,N/A
