Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
2131471,3-Oct-21,South Carolina,Bishopville,1113 Sumter Hwy,1,4,N/A
2131406,2-Oct-21,Texas,San Antonio,6222 S New Braunfels Ave,1,3,N/A
2130634,2-Oct-21,Colorado,Aurora,12230 E Colfax Ave,1,3,N/A
2130370,1-Oct-21,District of Columbia,Washington,Forrester St SW and Galveston Pl SW,1,5,N/A
2130763,1-Oct-21,Iowa,Cedar Rapids,525 33rd Ave SW,0,6,N/A
2128682,29-Sep-21,Illinois,Chicago,800 block of N Milwaukee Ave,0,5,N/A
2128023,28-Sep-21,Minnesota,Minneapolis,2700 block of Bloomington Ave,1,3,N/A
2127374,28-Sep-21,Illinois,Chicago,6500 block of S Calumet Ave,1,3,N/A
2126747,27-Sep-21,New York,New York (Manhattan),3964 10th Ave,0,5,N/A
2126450,27-Sep-21,Illinois,Chicago,826 N Ridgeway Ave,1,3,N/A
2125790,26-Sep-21,Illinois,Chicago,800 block of S Albany Ave,0,6,N/A
2125953,26-Sep-21,California,Oakland,1400 block of 8th Ave,0,4,N/A
2126261,26-Sep-21,Washington,Seattle (Des Moines),22855 Pacific Hwy S,3,3,N/A
2125613,25-Sep-21,New York,Utica,800 block of Mohawk St,0,4,N/A
2125444,25-Sep-21,Tennessee,Athens,Co Rd 60,4,1,N/A
2126241,25-Sep-21,Tennessee,Chattanooga,1124 Grove St,2,5,N/A
2125227,25-Sep-21,California,Riverside,6000 Block of Mariposa Ave,0,6,N/A
2124396,24-Sep-21,South Carolina,Aiken,749 Silver Bluff Rd,4,1,N/A
2124887,24-Sep-21,California,Los Angeles,11600 block of Willowbrook Ave,0,4,N/A
2123395,23-Sep-21,Tennessee,Collierville,240 New Byhalia Rd,2,14,N/A
2123301,23-Sep-21,Pennsylvania,Philadelphia,38th St and Aspen St,0,4,N/A
2122565,22-Sep-21,North Carolina,Fayetteville,1100 block of Charlie Dr,2,2,N/A
2121381,21-Sep-21,District of Columbia,Washington,2200 block of Alabama Ave SE,0,5,N/A
2120940,20-Sep-21,Pennsylvania,Philadelphia,Broad St and Chew Ave,1,5,N/A
2121031,20-Sep-21,Missouri,Saint Louis,2000 block of St Charles St,1,3,N/A
2119583,19-Sep-21,New York,Rochester,300 block of Driving Park Ave,2,2,N/A
2119701,19-Sep-21,Florida,Miami,14900 block of Pierce St,0,4,N/A
2119736,19-Sep-21,California,Oakland,300 block of 17th St,1,3,N/A
2119745,19-Sep-21,Texas,Dallas,100 block of N Malcolm X Blvd,2,4,N/A
2119609,19-Sep-21,Illinois,Chicago,900 block of N Massasoit Ave,0,5,N/A
2119950,19-Sep-21,South Carolina,Yemassee,145 Yemassee Hwy,1,7,N/A
2119470,18-Sep-21,New York,Bronx,Teller Ave and E 172nd St,1,3,N/A
2119101,18-Sep-21,Illinois,Danville,3164 E Main St,2,2,N/A
2119478,18-Sep-21,Louisiana,Opelousas,500 block of Sapphire St,0,5,N/A
2118451,17-Sep-21,Georgia,Augusta,519 Broad St,0,4,N/A
2116343,14-Sep-21,Maryland,Baltimore,1700 block of N Milton Ave,0,4,N/A
2116205,14-Sep-21,Ohio,Cleveland,2747 Cedar Ave,0,6,N/A
2115522,13-Sep-21,Wisconsin,Milwaukee,3073 N Sherman Blvd,0,5,N/A
2115947,12-Sep-21,Minnesota,Saint Paul,7th St W and N Walnut St,4,0,N/A
2114626,12-Sep-21,Texas,Temple,900 block of S 24th St,0,4,N/A
2122103,12-Sep-21,Illinois,Blue Island,12200 block of S Irving Ave,2,2,N/A
2114481,12-Sep-21,Michigan,Detroit,2700 block of Halleck St,2,4,N/A
2114510,11-Sep-21,Alabama,Dothan,2000 Reeves St,0,5,N/A
2114583,11-Sep-21,New York,Utica,700 block of Noyes St,1,3,N/A
2113623,11-Sep-21,Illinois,Chicago,900 block of E 79th St,1,3,N/A
2113841,11-Sep-21,Illinois,Chicago,300 block of E Kensington Ave,2,4,N/A
2113769,11-Sep-21,New Jersey,Paterson,E 18th St and Fulton Pl,0,4,N/A
2112450,10-Sep-21,Florida,Orlando,5526 S Orange Blossom Trl,0,4,N/A
2111858,9-Sep-21,Illinois,East Saint Louis,510 Martin Luther King Dr,0,7,N/A
2112252,9-Sep-21,Alabama,Montgomery,1800 block of Cotton Court,1,3,N/A
2111895,8-Sep-21,Missouri,Saint Louis,4000 block of St Ferdinand Ave,0,4,N/A
2110346,7-Sep-21,Delaware,Wilmington,A St and New Castle Ave,0,4,N/A
2110077,7-Sep-21,Kansas,Wichita,351 N Mosley St,1,5,N/A
2109075,6-Sep-21,Georgia,Atlanta,868 Joseph E Boone Blvd NW,0,5,N/A
2108892,5-Sep-21,Missouri,Independence,116 W Lexington Ave,0,4,N/A
2108560,5-Sep-21,New York,Bronx,4848 White Plains Rd,0,4,N/A
2115336,5-Sep-21,Missouri,Wyatt,N/A,0,4,N/A
2108414,5-Sep-21,Texas,Houston,7518 Imogene St,4,0,N/A
2108378,5-Sep-21,Georgia,Athens,E Clayton St and N Jackson St,0,6,N/A
2108302,5-Sep-21,Florida,Lakeland,N Socrum Loop Rd and Fulton Green Rd,4,2,N/A
2109384,5-Sep-21,Ohio,Cincinnati,6308 Corbly Rd,0,4,N/A
2107828,4-Sep-21,Louisiana,Monroe,1600 block of Winnsboro Rd,1,3,N/A
2107930,4-Sep-21,District of Columbia,Washington,700 block of Longfellow St NW,3,3,N/A
2107916,4-Sep-21,Alabama,Birmingham,9164 Parkway E,2,2,N/A
2108406,4-Sep-21,Georgia,Warner Robins,Mauldon Ct and Dunmurry Pl,1,4,N/A
2107875,4-Sep-21,Pennsylvania,Pittsburgh,7300 block of Hamilton Ave,0,4,N/A
2107476,4-Sep-21,Illinois,Chicago,1400 block of S Tripp Ave,0,5,N/A
2107621,3-Sep-21,Texas,Austin,9345 US-290,1,3,N/A
2107168,3-Sep-21,New York,Syracuse,Nelson St and W Marcellus St,0,4,N/A
2107467,3-Sep-21,Louisiana,New Iberia,927 S Lewis St,1,3,N/A
2107198,2-Sep-21,New York,Niagara Falls,336 19th St,0,4,N/A
2104725,31-Aug-21,North Carolina,Elm City,3500 block of London Church Rd,2,2,N/A
2104181,30-Aug-21,Illinois,Normal,2000 block of Lambert Dr,3,3,N/A
2103256,29-Aug-21,Tennessee,Nashville,2621 Jefferson St,0,5,N/A
2102991,29-Aug-21,Nevada,Las Vegas,1750 S Rainbow Blvd,1,3,N/A
2103311,29-Aug-21,Wisconsin,Milwaukee,N 41st St and W Lloyd St,0,4,N/A
2103132,28-Aug-21,New York,Albany,Sherman St and Henry Johnson Blvd,0,5,N/A
2103035,28-Aug-21,California,San Diego,3100 block of Mission Blvd,0,4,N/A
2102694,28-Aug-21,Illinois,Chicago,2800 block of W 12th Pl,0,4,N/A
2101199,27-Aug-21,California,Los Angeles,8400 block of Fountain Ave,0,4,N/A
2101774,27-Aug-21,West Virginia,Huntington,300 block of Oney Ave,2,2,N/A
2102082,27-Aug-21,Pennsylvania,Sharon Hill,300 Calcon Hook Rd,1,4,N/A
2100578,26-Aug-21,Minnesota,Minneapolis,3006 Lyndale Ave,0,7,N/A
2098246,23-Aug-21,Illinois,Chicago,W Wilson Ave and N Sheridan Rd,0,4,N/A
2097075,22-Aug-21,Illinois,Chicago,3400 block of W Lake St,1,4,N/A
2098321,22-Aug-21,Oregon,Portland,322 NW Everett St,0,5,N/A
2097481,22-Aug-21,Illinois,Carbondale,501 W Cherry St,1,3,N/A
2097494,22-Aug-21,Colorado,Denver,19th St and Blake St,1,5,N/A
2097271,22-Aug-21,Michigan,Grand Rapids,1500 block of Linden Ave SE,1,3,N/A
2096687,21-Aug-21,Illinois,Chicago,3500 block of W Walnut St,0,4,N/A
2097063,21-Aug-21,Illinois,Chicago,1600 block of E 87th Pl,1,5,N/A
2095800,20-Aug-21,Michigan,Flint,2905 Saginaw St,1,3,N/A
2095116,19-Aug-21,Illinois,Chicago,300 block of E 47th St,0,4,N/A
2095087,19-Aug-21,Pennsylvania,Philadelphia,5100 block of Germantown Ave,1,4,N/A
2095394,19-Aug-21,Maryland,Edgewood,1700 block of Crimson Tree Way,1,3,N/A
2094421,18-Aug-21,Maryland,Germantown,19575 Scenery Dr,1,3,N/A
2094457,18-Aug-21,North Carolina,Durham,Ridgeway Ave and Wabash St,1,3,N/A
2094071,18-Aug-21,Ohio,Youngstown,619 Samuel Ave,2,4,N/A
2094035,18-Aug-21,California,Los Angeles,W Jefferson Blvd and Culver Blvd,0,4,N/A
2093581,17-Aug-21,New York,Brooklyn,422 Mother Gaston Blvd,0,5,N/A
2092469,16-Aug-21,New York,Brooklyn,927 DeKalb Ave,0,8,N/A
2092227,16-Aug-21,Michigan,Detroit,4421 Central Ave,1,3,N/A
2091597,15-Aug-21,Texas,San Antonio,1621 S New Braunfels Ave,3,2,N/A
2091489,15-Aug-21,Illinois,Chicago,1300 block of E 75th St,0,4,N/A
2091531,14-Aug-21,Indiana,Indianapolis,Wheeler St and E 28th St,1,3,N/A
2090949,14-Aug-21,New York,Brooklyn,Lexington Ave and Marcy Ave,0,4,N/A
2090971,14-Aug-21,Ohio,Akron,271 Maiden Ln,0,5,N/A
2090777,14-Aug-21,Indiana,Indianapolis,Lafayette Rd and W 38th St,1,4,N/A
2090924,14-Aug-21,New Jersey,Trenton,875 New Willow St,0,4,N/A
2092110,14-Aug-21,Texas,Wichita Falls,2406 Sheppard Access Rd,0,4,N/A
2089972,13-Aug-21,Nevada,Las Vegas,2601 E Sunset Rd,1,6,N/A
2088659,11-Aug-21,Pennsylvania,Philadelphia,5500 Rising Sun Ave,1,4,N/A
2087433,10-Aug-21,Oregon,Portland,NE Milton St,2,4,N/A
2089557,10-Aug-21,Mississippi,Clarksdale,N/A,2,2,N/A
2086148,9-Aug-21,Massachusetts,Boston,27 Irma St,1,5,N/A
2086236,9-Aug-21,Michigan,Flint,3201 Hammerberg Rd,2,4,N/A
2085396,8-Aug-21,New York,Brooklyn,101 Wortman Ave,3,2,N/A
2085388,8-Aug-21,Illinois,Chicago,1800 block of W 87th St,1,6,N/A
2085401,8-Aug-21,Illinois,Chicago,8300 block of S Halsted St,1,4,N/A
2085489,8-Aug-21,Texas,Houston,2504 FM 1960 Rd E,1,5,N/A
2085438,8-Aug-21,District of Columbia,Washington,3600 block of New York Ave NE,0,4,N/A
2085542,8-Aug-21,Louisiana,New Orleans,700 block of Bourbon St,0,5,N/A
2085256,7-Aug-21,Alabama,Montgomery,200 block of John Morris Ave,0,4,N/A
2085071,7-Aug-21,Illinois,Chicago,211 S Maplewood Ave,0,4,N/A
2084884,7-Aug-21,Virginia,Norfolk,700 block of Granby St,0,4,N/A
2084889,6-Aug-21,Tennessee,Nashville,1000 block of 43rd Ave North,0,4,N/A
2082957,4-Aug-21,Pennsylvania,Philadelphia,3653 Germantown Ave,0,4,N/A
2081884,3-Aug-21,Illinois,Urbana,1204 W Church St,1,3,N/A
2081131,2-Aug-21,South Carolina,Greenwood,101 Heddy Rd,3,1,N/A
2080733,2-Aug-21,South Carolina,Columbia,6908 Two Notch Rd,0,9,N/A
2080390,1-Aug-21,Texas,Nacogdoches,1400 block of Dolph St,1,3,N/A
2080536,1-Aug-21,Rhode Island,Providence,77 Reservoir Ave,0,5,N/A
2079920,1-Aug-21,Louisiana,New Orleans,1600 block of Iberville St,1,3,N/A
2079913,1-Aug-21,Louisiana,New Orleans,Bourbon St and Orleans Ave,0,5,N/A
2079044,31-Jul-21,Ohio,Columbus,1662 W Mound St,1,5,N/A
2078897,31-Jul-21,Illinois,Chicago,1600 block of E Hayes Dr,1,3,N/A
2079271,31-Jul-21,Indiana,Indianapolis,1134 W 30th St,0,5,N/A
2080006,31-Jul-21,Michigan,Saginaw,2700 block of Lynnwood Ave,2,2,N/A
2079516,31-Jul-21,New York,Corona (Queens),97-07 37th Ave,0,10,N/A
2081480,31-Jul-21,Ohio,Cleveland,3100 block of W 25th St,0,5,N/A
2079533,31-Jul-21,Kentucky,Lexington,414 East 5th St,0,5,N/A
2078540,29-Jul-21,Iowa,Davenport,Pacific St and West Locust St,0,4,N/A
2077587,29-Jul-21,Pennsylvania,Pittsburgh,239 Gilkeson Rd,3,2,N/A
2077018,28-Jul-21,District of Columbia,Washington,3400 block of 22nd St SE,0,4,N/A
2077549,28-Jul-21,Alabama,Montgomery,1800 block of Rosa Parks Ave,1,3,N/A
2076889,28-Jul-21,South Carolina,Charleston,Hanover St and Johnson St,1,4,N/A
2074353,25-Jul-21,Michigan,Detroit,16342 W McNichols Rd,0,6,N/A
2074406,25-Jul-21,California,Wasco,1718 1st St,5,1,N/A
2073472,25-Jul-21,Illinois,Chicago,4800 block of W Race Ave,0,5,N/A
2073597,25-Jul-21,Washington,Seattle,100 block of Occidental Ave S,2,3,N/A
2072782,24-Jul-21,Ohio,Columbus,N High St and E 4th Ave,0,4,N/A
2072962,24-Jul-21,Texas,Amarillo,1306 NE 3rd Ave,0,6,N/A
2072761,24-Jul-21,Georgia,Macon,Cherry St and Martin Luther King Jr Blvd,2,3,N/A
2072342,23-Jul-21,South Carolina,Spartanburg,151 Palisade St,2,2,N/A
2071982,23-Jul-21,South Carolina,Darlington,505 Oleander Dr,0,4,N/A
2072896,23-Jul-21,California,San Rafael,842 4th St,2,4,N/A
2071343,22-Jul-21,Texas,Houston,9717 N Houston Rosslyn Rd,1,5,N/A
2070329,21-Jul-21,Illinois,Chicago,1400 block of S Ridgeway Ave,0,5,N/A
2069490,21-Jul-21,Maryland,Hyattsville (Adelphi),1836 Metzerott Rd,1,4,N/A
2070645,21-Jul-21,Illinois,Chicago,1647 N La Salle Dr,0,8,N/A
2070310,21-Jul-21,Illinois,Chicago,3300 block of W Douglas Blvd,2,3,N/A
2068568,20-Jul-21,Texas,Jacksonville,16241 TX-110,4,0,N/A
2067728,19-Jul-21,New Jersey,Perth Amboy,417 Fayette St,0,6,N/A
2068061,19-Jul-21,Illinois,Chicago,3308 W Flournoy St,0,4,N/A
2066335,18-Jul-21,Ohio,Toledo,5205 Telegraph Rd,1,3,N/A
2067135,18-Jul-21,Florida,Gainesville,1634 NE 8th Ave,1,4,N/A
2066680,18-Jul-21,North Carolina,Burlington,421 N Church St,0,4,N/A
2066905,18-Jul-21,Arizona,Tucson,1575 E 36th St,4,3,N/A
2067290,18-Jul-21,Texas,Houston,3421 Antoine Dr,3,2,N/A
2066812,18-Jul-21,California,Walnut Creek,SOS Dr and San Luis Rd,1,3,N/A
2065252,17-Jul-21,Oregon,Portland,300 block of SW 3rd Ave,1,6,N/A
2066189,17-Jul-21,Illinois,Chicago,5006 W Ohio St,0,6,N/A
2065009,16-Jul-21,Pennsylvania,Philadelphia,2700 block of Ruby Terr,1,4,N/A
2065634,16-Jul-21,California,Sacramento,L St and Front St,2,4,N/A
2064260,16-Jul-21,New Hampshire,Manchester,I 293 and Brown Ave,0,4,N/A
2066249,16-Jul-21,South Carolina,Greenville,840 Mauldin Rd,1,3,N/A
2064992,16-Jul-21,District of Columbia,Washington,2900 block of MLK Ave SE,1,5,N/A
2065118,16-Jul-21,Illinois,Chicago,647 N Lockwood Ave,1,4,N/A
2063495,15-Jul-21,Texas,Levelland,1105 10th St,1,5,N/A
2065533,15-Jul-21,Massachusetts,Boston,265 Centre St,0,4,N/A
2063897,15-Jul-21,Missouri,Lake Ozark,1312 Bagnell Dam Blvd,1,3,N/A
2062097,14-Jul-21,Illinois,Chicago,4600 block of W Monroe St,0,5,N/A
2062359,14-Jul-21,Illinois,Chicago,1533 W 79th St,0,5,N/A
2063394,14-Jul-21,Delaware,Claymont,50 block of Balfour Ave,2,2,N/A
2060865,13-Jul-21,Indiana,Indianapolis,4200 block of Arborcrest Dr,0,4,N/A
2060949,13-Jul-21,Michigan,Detroit,9855 Chalmers St,1,6,N/A
2060293,12-Jul-21,New Jersey,Iselin,515 US-1,0,4,N/A
2060706,12-Jul-21,Pennsylvania,Beaver Falls,900 9th St,2,3,N/A
2060605,12-Jul-21,New York,Corona (Queens),180th St and 145th Dr,0,4,N/A
2059440,11-Jul-21,Texas,El Paso (Socorro),1300 Joe Battle Blvd,1,5,N/A
2059404,10-Jul-21,Pennsylvania,Philadelphia,W Butler St and N 9th St,0,6,N/A
2058950,10-Jul-21,Massachusetts,Boston,34 Cameron St,0,4,N/A
2058837,10-Jul-21,Ohio,Springfield,405 S Burnett Rd,1,3,N/A
2058421,9-Jul-21,California,Los Angeles,7114 W Manchester Ave,0,4,N/A
2057427,8-Jul-21,Connecticut,Hartford,Nelson St and Garden St,0,4,N/A
2053262,5-Jul-21,Ohio,Toledo,Lawrence Ave and Wall St,1,11,N/A
2053500,5-Jul-21,California,Santa Rosa,1500 block of Beachwood Dr,1,3,N/A
2055252,5-Jul-21,New York,Buffalo,50 block of Donovan Dr,1,3,N/A
2053048,5-Jul-21,Illinois,Chicago,6108 S Wabash Ave,2,4,N/A
2052524,4-Jul-21,California,Thermal,Jackson St and Airport Blvd,0,4,N/A
2054233,4-Jul-21,Ohio,Cleveland,Kinsman Rd and E 139th St,0,4,N/A
2054132,4-Jul-21,Illinois,Peoria,600 block of Haungs Ave,1,3,N/A
2053508,4-Jul-21,Nevada,North Las Vegas,1200 block of W Helen Ave,2,7,N/A
2052689,4-Jul-21,Illinois,Danville,12 S College St,0,4,N/A
2053346,4-Jul-21,Texas,Dallas,8200 block of Towns St,3,3,N/A
2053786,4-Jul-21,Missouri,Kansas City,E 43rd St and Indiana Ave,0,4,N/A
2053365,4-Jul-21,Texas,Dallas,3700 Dixon Ave,0,5,N/A
2052353,4-Jul-21,Texas,Fort Worth,3400 block of Horne St,0,8,N/A
2053563,4-Jul-21,Illinois,Rantoul,400 block of S Maplewood Dr,0,5,N/A
2052342,4-Jul-21,Nebraska,Omaha,2311 N 24th St,1,4,N/A
2052058,3-Jul-21,North Carolina,Chadbourn,Broadway Rd,3,1,N/A
2051763,3-Jul-21,Pennsylvania,Lancaster,50 block of W Orange St,0,4,N/A
2052471,3-Jul-21,Georgia,Swainsboro,229 S Main St,1,3,N/A
2052346,3-Jul-21,Illinois,Chicago,1000 block of W 89th St,0,4,N/A
2050836,2-Jul-21,Virginia,Norfolk,923 Madison Ave,0,4,N/A
2051190,2-Jul-21,Pennsylvania,Philadelphia,7700 block of Ogontz Ave,1,4,N/A
2050972,2-Jul-21,Illinois,Champaign,704 N Hickory St,1,4,N/A
2050593,1-Jul-21,Illinois,Chicago,6500 block of S Halsted St,0,7,N/A
2050151,1-Jul-21,South Carolina,Spartanburg,225 Amelia St,2,4,N/A
2050353,1-Jul-21,Virginia,Chesapeake,1200 block of Seaboard Ave,2,2,N/A
2049419,30-Jun-21,Illinois,Chicago,2200 block of S Millard Ave,0,4,N/A
2049845,30-Jun-21,Texas,Houston,12101 Fondren Rd,3,1,N/A
2049907,30-Jun-21,Louisiana,Marrero,6500 block of Lapalco Blvd,0,4,N/A
2050167,30-Jun-21,Delaware,Dover,100 block of S New St,1,3,N/A
2046714,27-Jun-21,Illinois,Chicago,2000 block of E 71st St,1,5,N/A
2046574,27-Jun-21,Illinois,Saint Charles,2051 Lincoln Hwy,1,3,N/A
2046897,27-Jun-21,Illinois,Chicago,6300 block of South Artesian Ave,1,10,N/A
2047170,27-Jun-21,Tennessee,Memphis,2500 block of Dunn Ave,3,1,N/A
2047726,27-Jun-21,North Carolina,Greensboro,801 Province Spring Cir,0,4,N/A
2046781,26-Jun-21,Texas,Houston,4902 Laura Koppe Rd,1,3,N/A
2045579,26-Jun-21,Illinois,Chicago,6100 block of N McCormick Blvd,1,3,N/A
2047787,26-Jun-21,Alabama,Fort Deposit,Forest Dr,1,3,N/A
2045043,25-Jun-21,Ohio,Columbus,I-670 and Neil Ave,0,4,N/A
2045564,25-Jun-21,Illinois,Chicago,7000 block of S Indiana Ave,0,4,N/A
2044701,25-Jun-21,New York,Bronx,Zerega Ave and Watson Ave,0,5,N/A
2044733,24-Jun-21,Florida,Gainesville,4701 NW 6th St,1,4,N/A
2043834,23-Jun-21,Alabama,Montgomery,100 block of Rotary St,2,2,N/A
2043465,23-Jun-21,New York,Buffalo,114 Hickory St,0,4,N/A
2043898,23-Jun-21,Illinois,Chicago,4900 block of W Hubbard St,0,4,N/A
2043715,23-Jun-21,Illinois,Chicago,7000 block of S Vincennes Ave,0,4,N/A
2041726,21-Jun-21,Missouri,Saint Louis,4002 Sullivan Ave,3,4,N/A
2041555,21-Jun-21,District of Columbia,Washington,300 block of 50th St NE,0,4,N/A
2040643,20-Jun-21,Virginia,Richmond,200 block of Crane St,1,3,N/A
2041297,20-Jun-21,California,Richmond,2108 Dunn Ave,3,5,N/A
2040265,20-Jun-21,Colorado,Aurora,12455 E Mississippi Ave,1,4,N/A
2041363,20-Jun-21,Florida,Wildwood,9605 Co Rd 235,1,10,N/A
2040374,20-Jun-21,Texas,Dallas,4619 E. R L Thornton Freeway,0,8,N/A
2040243,20-Jun-21,Indiana,Granger,7321 Heritage Square Dr,1,4,N/A
2040991,20-Jun-21,New Jersey,Atlantic City,1700 block of Atlantic Ave,1,3,N/A
2040732,20-Jun-21,Ohio,Cincinnati,3000 block of Borden St,1,3,N/A
2039457,19-Jun-21,Alaska,Anchorage,East 3rd Ave and Gambell St,1,4,N/A
2039346,19-Jun-21,Louisiana,Baton Rouge,7132 Florida Blvd,2,4,N/A
2040013,19-Jun-21,New Jersey,Newark,525 Elizabeth Ave,0,4,N/A
2039964,19-Jun-21,California,Oakland,2200 block of Lakeshore Ave,1,7,N/A
2039441,18-Jun-21,Minnesota,Minneapolis,400 block of 14th Ave SE,0,5,N/A
2037813,17-Jun-21,Virginia,Petersburg,Virginia Ave and Melville St,0,4,N/A
2037887,17-Jun-21,North Carolina,Durham,1600 block of Holloway St,2,2,N/A
2038622,17-Jun-21,Ohio,Cincinnati,3056 Mathers St,1,3,N/A
2038152,17-Jun-21,New Jersey,Paterson,Rosa Parks Blvd and Hamilton Ave,0,4,N/A
2036635,16-Jun-21,Maryland,Baltimore,2100 block of West Lexington St,1,5,N/A
2036121,15-Jun-21,Illinois,Chicago,3800 block of W Monroe,0,5,N/A
2035452,15-Jun-21,Illinois,Chicago,6221 S Morgan St,5,3,N/A
2035313,15-Jun-21,Alabama,Albertville,956 Industrial Blvd,3,2,N/A
2035733,14-Jun-21,Georgia,Columbus,3400 8th Ave,2,2,N/A
2034408,14-Jun-21,Michigan,Lansing,300 block of N Cedar St,2,2,N/A
2034470,14-Jun-21,Florida,Boynton Beach,I-95,1,3,N/A
2033905,13-Jun-21,Ohio,West Salem,9161 Rainbow Hwy,1,6,N/A
2033605,13-Jun-21,Kentucky,Louisville,5200 block of Robinwood Rd,1,3,N/A
2032220,12-Jun-21,Texas,Austin,400 block of E 6th St,1,14,N/A
2032486,12-Jun-21,Ohio,Cleveland,8805 Buckeye Rd,3,4,N/A
2032203,12-Jun-21,Illinois,Chicago,7500 block of S Prairie Ave,1,9,N/A
2031801,11-Jun-21,Washington,Seattle (White Center),9808 16th Ave SW,2,2,N/A
2031976,11-Jun-21,Georgia,Savannah,200 block of Avery St,2,6,N/A
2032580,11-Jun-21,North Carolina,Winston Salem (Winston-salem),844 E. Devonshire St,1,3,N/A
2032282,11-Jun-21,Texas,Dallas,378 N Jim Miller Rd,0,5,N/A
2030720,10-Jun-21,Michigan,Detroit,1600 block Calvert Ave,1,3,N/A
2030639,10-Jun-21,New York,Yonkers,150 Elm St,0,4,N/A
2030708,10-Jun-21,Illinois,Chicago,6530 S Claremont Ave,1,4,N/A
2029078,8-Jun-21,Tennessee,Nashville,Clarksville Pike and Buena Vista Pike,1,3,N/A
2028745,8-Jun-21,Tennessee,Memphis,2246 Eldridge Ave,1,4,N/A
2028928,8-Jun-21,Texas,Houston,4115 Washington Ave,0,5,N/A
2027736,7-Jun-21,Ohio,Cleveland,4100 block of E 81st St,0,6,N/A
2027046,7-Jun-21,Florida,Homestead,12550 SW 282nd St,3,3,N/A
2026802,6-Jun-21,Missouri,Saint Louis,100 N 7th St,0,4,N/A
2026651,6-Jun-21,North Carolina,Snow Hill,50 block of Katie Ct,0,4,N/A
2027725,6-Jun-21,Ohio,Cleveland,3700 block of Woodbridge Ave,0,8,N/A
2026123,6-Jun-21,Florida,Miami (Kendall),10549 SW 109th Ct,3,6,N/A
2027375,6-Jun-21,California,Oakland,5100 block of Ygnacio Ave,0,5,N/A
2026713,6-Jun-21,Utah,Salt Lake City,1359 N General Dr,1,4,N/A
2026112,6-Jun-21,Illinois,Chicago,8900 block of S Cottage Grove Ave,0,8,N/A
2026257,5-Jun-21,Louisiana,New Orleans,10150 I-10 Service Rd,0,9,N/A
2025260,5-Jun-21,Indiana,Indianapolis,7500 N Shadeland Ave,2,2,N/A
2025891,4-Jun-21,Michigan,Muskegon,1675 E. Sherman Blvd,1,3,N/A
2022821,2-Jun-21,Ohio,Toledo,1830 W Bancroft St,0,4,N/A
2025254,2-Jun-21,Arkansas,Magnolia,Calhoun Rd,0,4,N/A
2022391,2-Jun-21,Ohio,Springfield,1935 S Yellow Springs St,0,6,N/A
2021130,31-May-21,New York,Brooklyn,Knickerbocker Ave,0,4,N/A
2021398,31-May-21,Missouri,Saint Louis,8800 block of N Broadway,0,4,N/A
2022129,31-May-21,Ohio,Cleveland (Garfield Heights),13000 block of Alvin Ave,1,5,N/A
2019751,30-May-21,Alabama,Aliceville,7th Street NE,1,4,N/A
2019622,30-May-21,Florida,Hialeah,7630 NW 186th St,3,20,N/A
2020535,30-May-21,Illinois,Chicago,6718 S Stony Island Ave,0,4,N/A
2019155,29-May-21,Texas,San Antonio,3300 block of Fallen Leaf Ln,2,2,N/A
2019384,29-May-21,Missouri,Saint Louis,10466 W Florissant Ave,1,3,N/A
2018931,28-May-21,Florida,Miami,2022 NW 1st Ct,1,6,N/A
2018495,27-May-21,North Carolina,Durham,1200 block of Fayetteville St,0,5,N/A
2015849,26-May-21,Illinois,Chicago,7200 block of S Princeton Ave,1,3,N/A
2015730,26-May-21,California,San Jose,101 W Younger Ave,10,0,N/A
2014343,24-May-21,Michigan,Inkster,27000 block of Rosewood St,2,2,N/A
2014381,24-May-21,Ohio,West Jefferson,127 Jackson St,4,0,N/A
2012971,23-May-21,Illinois,Chicago,3344 W Ohio St,0,4,N/A
2013595,23-May-21,New York,Bay Shore,135 S Clinton Ave,0,4,N/A
2013059,23-May-21,New Jersey,Paterson,Hillman St and E Main St,0,5,N/A
2013096,23-May-21,Virginia,Norfolk,3100 block of Westminster Ave,0,4,N/A
2012765,22-May-21,South Carolina,North Charleston,Piggly Wiggly Dr and W Jimtown Dr,1,14,N/A
2012345,22-May-21,Delaware,Wilmington,800 block of N Pine St,0,4,N/A
2013043,22-May-21,Ohio,Columbus,233 S Civic Center Dr,1,5,N/A
2011569,22-May-21,Minnesota,Minneapolis,322 N 1st Ave,2,7,N/A
2011610,22-May-21,Indiana,Fort Wayne,2177 Eden St,1,4,N/A
2012633,22-May-21,New Jersey,Bridgeton,1029 E Commerce St,3,11,N/A
2011077,21-May-21,New York,Albany,1st St and Quail St,1,5,N/A
2011482,21-May-21,New Jersey,Jersey City,16 Brinkerhoff St,2,4,N/A
2010083,20-May-21,Indiana,Evansville,800 block of Shadewood Ave,1,3,N/A
2007722,18-May-21,California,Oakland,I-580 and Seminary Ave,2,5,N/A
2008415,18-May-21,California,Hemet,1200 block of Valencia Ave,1,4,N/A
2005991,16-May-21,Ohio,Cincinnati,7751 Reading Rd,1,3,N/A
2005776,16-May-21,Georgia,Atlanta,630 Travis St NW,0,4,N/A
2005671,16-May-21,Michigan,East Lansing,6170 Abbot Rd,0,5,N/A
2006621,16-May-21,Georgia,Columbus,2727 Manchester Expy,0,4,N/A
2006204,16-May-21,Georgia,Stone Mountain,4766 Redan Rd,1,5,N/A
